datetime,url,title,owner_username
2023-08-31 14:20:00.000000,https://www.wsj.com/world/middle-east/palestinians-press-saudis-for-israeli-concessions-in-normalization-deal-cc8d88c4?page=17,Palestinians Press Saudis for Israeli Concessions in Normalization Deal,WSJ
2023-08-29 15:35:00.000000,https://www.wsj.com/world/middle-east/in-new-step-toward-israel-deal-saudi-arabia-offers-to-resume-palestinian-authority-funding-9e2dcc5?page=17,"In New Step Toward Israel Deal, Saudi Arabia Offers to Resume Palestinian Authority Funding",WSJ
2023-07-19 16:00:00.000000,https://www.wsj.com/articles/u-s-israel-near-agreement-on-visa-free-travel-for-israelis-22a9a1d9?page=17,"U.S., Israel Near Agreement on Visa-Free Travel for Israelis",WSJ
2023-11-05 23:28:16.416660,/2023/11/06/opinion/joe-biden-polling.html?searchResultPosition=1,Joe Biden Is in Trouble,NYTimes
2023-11-05 23:28:16.416694,/2023/11/06/briefing/israel-gaza-city-blinken-iraq.html?searchResultPosition=2,Monday Briefing,NYTimes
2023-11-05 23:28:16.416719,/video/world/middleeast/100000009167019/gaza-bombardment.html?searchResultPosition=3,Explosions Light Up Night Sky in Gaza,NYTimes
2023-11-05 23:28:16.416743,/2023/11/05/us/stanford-hit-and-run-hate-crime.html?searchResultPosition=4,Report of Hit-and-Run at Stanford Prompts Hate Crime Inquiry,NYTimes
2023-11-05 23:28:16.416767,/live/2023/11/06/world/israel-hamas-war-gaza-news/encircled-gaza-blackout?searchResultPosition=5,Israel strikes Gaza as its military describes ‘a significant operation.’,NYTimes
2023-11-05 23:28:16.416790,/2023/11/05/world/middleeast/israel-gaza-blinken-iraq.html?searchResultPosition=6,Blinken Meets With Palestinian and Iraqi Leaders in Bid to Contain Gaza War,NYTimes
2023-11-05 00:00:00.000000,/live/2023/11/06/world/israel-hamas-war-gaza-news/israel-accuses-hamas-of-operating-out-of-2-more-gaza-hospitals?searchResultPosition=7,Israel accuses Hamas of operating out of 2 more Gaza hospitals.,NYTimes
2023-11-05 00:00:00.000000,/live/2023/11/05/world/israel-hamas-war-gaza-news/blinken-visits-iraq-amid-threats-from-anti-us-factions?searchResultPosition=8,Blinken warns that more attacks on U.S. forces will bring reprisals.,NYTimes
2023-11-05 00:00:00.000000,/video/world/middleeast/100000009166585/blinken-baghdad-iraq-iran.html?searchResultPosition=9,Blinken Visits Iraq in Hopes of Containing Israel-Hamas War,NYTimes
2023-11-05 00:00:00.000000,/2023/11/05/us/politics/israel-us-weapons-west-bank.html?searchResultPosition=10,U.S. Officials Fear American Guns Ordered by Israel Could Fuel West Bank Violence,NYTimes
2023-11-05 00:00:00.000000,/2023/11/05/briefing/israel-gaza-pakisan.html?searchResultPosition=11,Monday Briefing: Antony Blinken Visits the Middle East,NYTimes
2023-11-05 00:00:00.000000,/2023/11/05/us/politics/william-burns-israel-middle-east-trip.html?searchResultPosition=12,C.I.A. Director Visits Israel and the Middle East Amid Israel-Hamas War,NYTimes
2023-11-05 00:00:00.000000,/live/2023/11/05/world/israel-hamas-war-gaza-news/blinkens-meeting-with-palestinian-leader-was-his-second-since-the-crisis-erupted?searchResultPosition=13,Blinken’s meeting with Abbas was their second since the war began.,NYTimes
2023-11-05 00:00:00.000000,/live/2023/11/05/world/israel-hamas-war-gaza-news/us-says-more-than-300-americans-have-been-able-to-leave-gaza?searchResultPosition=14,The U.S. says more than 300 Americans have been able to leave Gaza.,NYTimes
2023-11-05 00:00:00.000000,/live/2023/11/05/world/israel-hamas-war-gaza-news/blinken-makes-a-surprise-visit-to-baghdad-during-mideast-trip?searchResultPosition=15,Blinken makes a surprise visit to Baghdad during Mideast trip.,NYTimes
2023-11-05 00:00:00.000000,/2023/11/05/nyregion/israeli-runner-nyc-marathon.html?searchResultPosition=16,An Israeli runner mourns members of his run club.,NYTimes
2023-11-05 00:00:00.000000,/2023/11/05/world/middleeast/gaza-explosion-al-maghazi-camp.html?searchResultPosition=17,Explosion Gazans Say Was Airstrike Leaves Many Casualties in Dense Neighborhood,NYTimes
2023-11-05 00:00:00.000000,/2023/11/05/opinion/israel-palestinians-hostage-silence.html?searchResultPosition=18,Six Members of My Family Are Hostages in Gaza. Does Anyone Care?,NYTimes
2023-11-05 00:00:00.000000,/live/2023/11/05/world/israel-hamas-war-gaza-news/netanyahu-suspends-a-minister-who-said-that-dropping-a-nuclear-bomb-on-gaza-was-an-option?searchResultPosition=19,Netanyahu suspends a minister who said that dropping a nuclear bomb on Gaza was an option.,NYTimes
2023-11-05 00:00:00.000000,/2023/11/05/world/middleeast/israel-egypt-gaza.html?searchResultPosition=20,Israel Quietly Pushed for Egypt to Admit Large Numbers of Gazans,NYTimes
2023-11-05 00:00:00.000000,/2023/11/05/briefing/trump-biden-poll.html?searchResultPosition=21,Trump Now Leads Biden,NYTimes
2023-11-05 00:00:00.000000,/live/2023/11/05/world/israel-hamas-war-gaza-news/blinken-makes-an-unannounced-stop-in-the-west-bank?searchResultPosition=22,"Blinken and Abbas discussed efforts to restore calm in the West Bank, the U.S. says.",NYTimes
2023-11-05 00:00:00.000000,/2023/11/05/world/asia/thailand-hostages-hamas-israel.html?searchResultPosition=23,"Among Hamas Hostages: More Than 20 Thais, Half a World From Home",NYTimes
2023-11-05 00:00:00.000000,/live/2023/11/05/world/israel-hamas-war-gaza-news/israel-gives-gazans-a-four-hour-window-to-move-south?searchResultPosition=24,Israel gave Gazans another four-hour window to move south.,NYTimes
2023-11-05 00:00:00.000000,/2023/11/05/us/politics/israel-hamas-war-palestinians-conversation.html?searchResultPosition=25,"Across the Echo Chamber, a Quiet Conversation About War and Race",NYTimes
2023-11-05 00:00:00.000000,/2023/11/05/world/middleeast/tens-of-thousands-rallied-in-the-us-in-support-of-palestinians.html?searchResultPosition=26,Tens of thousands rallied in the U.S. in support of Palestinians.,NYTimes
2023-11-05 00:00:00.000000,/live/2023/11/04/world/israel-hamas-war-news-gaza/thousands-protest-in-tel-aviv-demanding-the-israeli-government-do-more-to-bring-home-the-hostages-held-in-gaza?searchResultPosition=27,Israeli protesters demand the government do more to bring hostages home.,NYTimes
2023-11-04 00:00:00.000000,/2023/11/04/us/politics/obama-israel-palestine.html?searchResultPosition=28,Obama Urges Americans to Take in ‘Whole Truth’ of Israel-Gaza War,NYTimes
2023-11-04 00:00:00.000000,/2023/11/04/world/middleeast/blinken-arab-ministers-gaza-airstrikes.html?searchResultPosition=29,Blinken Meets Arab Ministers in Bid to Calm Outrage Over Gaza Airstrikes,NYTimes
2023-11-04 00:00:00.000000,/live/2023/11/04/world/israel-hamas-war-news-gaza/france-said-it-would-send-two-military-flights-with-aid-to-gaza-as-desperation-set-in?searchResultPosition=30,France says it will send two military flights with aid for Gaza.,NYTimes
2023-11-04 00:00:00.000000,/live/2023/11/04/world/israel-hamas-war-news-gaza/journalists-get-a-glimpse-inside-israels-invasion-of-gaza?searchResultPosition=31,Journalists get a glimpse inside Israel’s invasion as battles go on.,NYTimes
2023-11-04 00:00:00.000000,/2023/11/04/us/politics/israel-gaza-deaths-bombs.html?searchResultPosition=32,U.S. Officials Outline Steps to Israel to Reduce Civilian Casualties,NYTimes
2023-11-04 00:00:00.000000,/live/2023/11/04/world/israel-hamas-war-news-gaza/the-pentagon-has-restricted-support-for-congressional-travel-to-israel?searchResultPosition=33,The Pentagon has restricted support for congressional travel to Israel.,NYTimes
2023-11-04 00:00:00.000000,/video/world/middleeast/100000009165818/blinken-jordan-israel-gaza.html?searchResultPosition=34,Blinken Says Cease-Fire in Gaza Would Allow Hamas to Regroup,NYTimes
2023-11-04 00:00:00.000000,/live/2023/11/04/world/israel-hamas-war-news-gaza/israels-attacks-in-gaza-are-reopening-old-wounds-in-beirut?searchResultPosition=35,Israel’s attacks in Gaza are reopening old wounds in Beirut.,NYTimes
2023-11-04 00:00:00.000000,/2023/11/04/us/protests-israels-gaza.html?searchResultPosition=36,A Snapshot of Support for Palestinians Across America,NYTimes
2023-11-04 00:00:00.000000,/live/2023/11/04/world/israel-hamas-war-news-gaza/hamas-blocks-departures-to-egypt-calling-for-safe-passage-for-wounded-to-the-border?searchResultPosition=37,"Hamas blocks departures to Egypt, calling for safe passage for the wounded.",NYTimes
2023-11-04 00:00:00.000000,/live/2023/11/04/world/israel-hamas-war-news-gaza/turkey-recalls-its-israel-ambassador-over-the-war?searchResultPosition=38,Turkey recalls its Israel ambassador over the war.,NYTimes
2023-11-04 00:00:00.000000,/live/2023/11/04/world/israel-hamas-war-news-gaza/strikes-continue-to-pound-gaza-where-officials-say-hospitals-and-a-school-were-hit?searchResultPosition=39,"Strikes continue to pound Gaza, where officials say hospitals and a school were hit.",NYTimes
2023-11-04 00:00:00.000000,/2023/11/04/opinion/sunday/israel-palestine-speech-debate.html?searchResultPosition=40,"When It Comes to Israel, Who Decides What You Can and Can’t Say?",NYTimes
2023-11-04 00:00:00.000000,/2023/11/04/opinion/sunday/palestinians-west-bank-israel.html?searchResultPosition=41,Losing Hope in the West Bank,NYTimes
2023-11-04 00:00:00.000000,/2023/11/04/opinion/sunday/glenn-youngkin-virginia-election.html?searchResultPosition=42,Glenn Youngkin and the Lost Republican Art of Winning,NYTimes
2023-11-04 00:00:00.000000,/2023/11/04/opinion/letters/college-students-ethics-morality.html?searchResultPosition=43,Do Today’s Students Lack Ethics?,NYTimes
2023-11-04 00:00:00.000000,/2023/11/04/briefing/rothko-in-pain-and-glory.html?searchResultPosition=44,"Rothko, in Pain and Glory",NYTimes
2023-11-04 00:00:00.000000,/video/world/middleeast/100000009145608/israel-hamas-attack-kibbutz-sufa.html?searchResultPosition=45,‘I Knew He Was Looking for Me’: Video Shows How Oct. 7 Attack on Kibbutz Sufa Unfolded,NYTimes
2023-11-04 00:00:00.000000,/live/2023/11/04/world/israel-hamas-war-news-gaza/blinken-jordan-to-meet-with-regional-officials-in-jordan?searchResultPosition=46,Blinken gets pushback from Arab partners after talks in Jordan.,NYTimes
2023-11-04 00:00:00.000000,/2023/11/03/world/middleeast/rashida-tlaib-biden-israel-palestinians.html?searchResultPosition=47,Rashida Tlaib Posts Video Accusing Biden of Supporting ‘Genocide’,NYTimes
2023-11-04 00:00:00.000000,/2023/11/03/world/middleeast/israel-bomb-jabaliya.html?searchResultPosition=48,"Israel Used 2,000-Pound Bombs in Strike on Jabaliya, Analysis Shows",NYTimes
2023-11-04 00:00:00.000000,/2023/11/03/world/middleeast/hamas-gaza-evacuees-rafah-crossing.html?searchResultPosition=49,"Hamas put wounded fighters on departure lists, delaying efforts to evacuate foreigners, a U.S. official says.",NYTimes
2023-11-03 00:00:00.000000,/2023/11/03/world/middleeast/mohammed-abu-hatab-reporter-killed-gaza.html?searchResultPosition=50,Palestinian TV Reporter and 11 Family Members Killed in Gaza,NYTimes
2023-11-03 00:00:00.000000,/2023/11/03/business/media/new-york-times-writer-resign-israel-gaza-war.html?searchResultPosition=51,New York Times Writer Resigns After Signing Letter Protesting the Israel-Gaza War,NYTimes
2023-11-03 00:00:00.000000,/interactive/2023/11/03/world/middleeast/israel-hamas-attack-survivor-photos.html?searchResultPosition=52,In the Aftermath of the Hamas Attack: Portraits of Survivors,NYTimes
2023-11-03 00:00:00.000000,/2023/11/03/briefing/us-job-growth-israel-hamas-war.html?searchResultPosition=53,U.S. Job Growth Slows,NYTimes
2023-11-03 00:00:00.000000,/2023/11/03/world/middleeast/israel-hamas-blinken-gaza.html?searchResultPosition=54,Blinken Urges ‘Pauses’ in Fighting to Deliver Aid for Gaza Civilians,NYTimes
2023-11-03 00:00:00.000000,/live/2023/11/03/world/israel-hamas-war-gaza-news/the-us-wants-a-two-state-solution-do-its-arab-allies?searchResultPosition=55,The U.S. wants a two-state solution. Do its Arab allies?,NYTimes
2023-11-03 00:00:00.000000,/live/2023/11/03/world/israel-hamas-war-gaza-news/thousands-of-gazan-workers-stranded-in-israel-return-to-a-changed-home?searchResultPosition=56,Thousands of Gazan workers stranded in Israel return to a changed home.,NYTimes
2023-11-03 00:00:00.000000,/2023/11/03/opinion/gaza-israel-humanitarian-pause-ceasefire.html?searchResultPosition=57,A Humanitarian Pause in Gaza,NYTimes
2023-11-03 00:00:00.000000,/2023/11/03/podcasts/headlines-blinken-israel-hamas-war.html?searchResultPosition=58,The U.S. Says It Wants a Two-State Solution. What Do Its Arab Allies Want?,NYTimes
2023-11-03 00:00:00.000000,/2023/11/03/world/africa/us-africa-agoa-suspensions.html?searchResultPosition=59,U.S. Faces Tricky Questions With African Trade Group,NYTimes
2023-11-03 00:00:00.000000,/live/2023/11/03/world/israel-hamas-war-gaza-news/in-a-high-stakes-speech-hezbollahs-leader-stops-short-of-calling-to-expand-the-israeli-hamas-war?searchResultPosition=60,"In a high-stakes speech, Hezbollah’s leader stops short of calling to expand the Israel-Hamas war.",NYTimes
2023-11-03 00:00:00.000000,/video/world/middleeast/100000009164589/gazan-workers-return-home.html?searchResultPosition=61,Thousands of Gazan Workers Stranded in Israel Return Home,NYTimes
2023-11-03 00:00:00.000000,/2023/11/03/world/middleeast/al-shifa-hospital-gaza-explosion.html?searchResultPosition=62,"Many are killed near a Gaza hospital, its chief says, in a strike the Israelis say was aimed at Hamas.",NYTimes
2023-11-03 00:00:00.000000,/video/world/middleeast/100000009164525/al-shifa-hospital-ambulances-explosion-gaza.html?searchResultPosition=63,Several Killed in Explosion Outside Hospital in Gaza City,NYTimes
2023-11-03 00:00:00.000000,/2023/11/03/podcasts/transcript-ezra-klein-interviews-amaney-jamal.html?searchResultPosition=64,Transcript: Ezra Klein Interviews Amaney Jamal,NYTimes
2023-11-03 00:00:00.000000,/2023/11/03/opinion/israel-gaza-mass-migration.html?searchResultPosition=65,Two Ways of Looking at the West’s Population Dilemma,NYTimes
2023-11-03 00:00:00.000000,/2023/11/03/opinion/eric-adams-nyc-mayor.html?searchResultPosition=66,New York City Deserves Better Than Mayor Adams’s Scandals,NYTimes
2023-11-03 00:00:00.000000,/2023/11/03/business/media/fox-news-jews-israel.html?searchResultPosition=67,Jewish Viewers Find a Refuge in Fox News,NYTimes
2023-11-03 00:00:00.000000,/2023/11/03/opinion/work-from-home.html?searchResultPosition=68,Work From Home Isn’t Always Good,NYTimes
2023-11-03 00:00:00.000000,/2023/11/03/technology/israel-hamas-information-war.html?searchResultPosition=69,"In a Worldwide War of Words, Russia, China and Iran Back Hamas",NYTimes
2023-11-03 00:00:00.000000,/video/world/middleeast/100000009164186/blinken-israel-hamas-gaza-civilians.html?searchResultPosition=70,"‘We Need to Do More to Protect Palestinian Civilians,’ Blinken Says",NYTimes
2023-11-03 00:00:00.000000,/live/2023/11/03/world/israel-hamas-war-gaza-news/conditions-worsen-for-civilians-in-gaza?searchResultPosition=71,Conditions worsen for civilians in Gaza.,NYTimes
2023-11-03 00:00:00.000000,/2023/11/03/dining/israel-hamas-war-divides-american-chefs.html?searchResultPosition=72,"Among American Chefs, the Israel-Hamas War Has Spread to Food",NYTimes
2023-11-03 00:00:00.000000,/2023/11/03/opinion/isaac-herzog-nyt-guest-essay.html?searchResultPosition=73,Opinion Today: Israel’s President on the Conflict With Hamas,NYTimes
2023-11-03 00:00:00.000000,/2023/11/03/podcasts/momofuku-israel-maine.html?searchResultPosition=74,Remembering Food’s Punk-Rock Moment and More: The Week in Reporter Reads,NYTimes
2023-11-03 00:00:00.000000,/2023/11/03/world/middleeast/hezbollah-leader-address-israel-hamas-war-gaza.html?searchResultPosition=75,"In High-Stakes Speech, Hezbollah’s Leader Stops Short of Call to Expand Hamas War",NYTimes
2023-11-03 00:00:00.000000,/2023/11/03/opinion/isaac-herzog-israel-hamas-gaza.html?searchResultPosition=76,The President of Israel: This Is Not a Battle Just Between Israel and Hamas,NYTimes
2023-11-03 00:00:00.000000,/live/2023/11/03/world/israel-hamas-war-gaza-news/the-un-says-it-needs-four-times-as-much-money-for-aid-efforts-for-palestinians?searchResultPosition=77,The U.N. says it needs four times as much money for aid efforts for Palestinians.,NYTimes
2023-11-03 00:00:00.000000,/2023/11/03/world/middleeast/israel-invasion-gaza-hamas.html?searchResultPosition=78,"As Gaza War Enters New Phase, Israel Faces Pressure Over Civilian Deaths",NYTimes
2023-11-03 00:00:00.000000,/2023/11/03/briefing/gaza-hospital-explosion.html?searchResultPosition=79,Revisiting the Gaza Hospital Explosion,NYTimes
2023-11-03 00:00:00.000000,/2023/11/03/podcasts/the-daily/israel-palestine-1948.html?searchResultPosition=80,1948,NYTimes
2023-11-03 00:00:00.000000,/interactive/2023/11/03/briefing/news-quiz-israel-matthew-perry-world-series.html?searchResultPosition=81,"The New York Times News Quiz, Nov. 3, 2023",NYTimes
2023-11-03 00:00:00.000000,/2023/11/03/opinion/ezra-klein-podcast-amaney-jamal.html?searchResultPosition=82,She Polled Gazans on Oct. 6. Here’s What She Found.,NYTimes
2023-11-03 00:00:00.000000,/2023/11/03/opinion/gaza-palestine-children-dreams.html?searchResultPosition=83,"The Dreams of Gaza’s Kids, and the Nightmare They Are Living",NYTimes
2023-11-03 00:00:00.000000,/2023/11/03/opinion/antisemitism-jews-campus.html?searchResultPosition=84,What Is Happening on College Campuses Is Not Free Speech,NYTimes
2023-11-03 00:00:00.000000,/2023/11/03/opinion/unarmed-teen-israel-gaza.html?searchResultPosition=85,An Unarmed Teen Was Shot During a Cease-Fire. Israel Was Never Held to Account.,NYTimes
2023-11-03 00:00:00.000000,/2023/11/03/travel/middle-east-travel-israel-war.html?searchResultPosition=86,Help! We’re Booked on a Nile Cruise but Worry About Our Safety.,NYTimes
2023-11-03 00:00:00.000000,/live/2023/11/03/world/israel-hamas-war-gaza-news/us-citizen-crosses-the-rafah-border-lets-just-hope-we-can-make-it?searchResultPosition=87,An American evacuates to Egypt: ‘Let’s just hope we can make it.’,NYTimes
2023-11-03 00:00:00.000000,/video/world/middleeast/100000009163851/rafah-border-evacuee-american.html?searchResultPosition=88,U.S. Citizen Crosses the Rafah Border,NYTimes
2023-11-03 00:00:00.000000,/video/opinion/100000009160765/gaza-palestine-children-dreams.html?searchResultPosition=89,"The Dreams of Gaza’s Kids, and the Nightmare They Are Living",NYTimes
2023-11-03 00:00:00.000000,/live/2023/11/03/world/israel-hamas-war-gaza-news/blinken-expected-to-push-netanyahu-for-humanitarian-pauses-in-military-operations?searchResultPosition=90,Blinken urged Israel’s leaders to protect Palestinian civilians and allow more aid into Gaza.,NYTimes
2023-11-03 00:00:00.000000,/2023/11/02/briefing/israel-gaza-england-economy.html?searchResultPosition=91,Friday Briefing,NYTimes
2023-11-03 00:00:00.000000,/2023/11/02/technology/sam-bankman-fried-silicon-valley.html?searchResultPosition=92,Silicon Valley Shrugs Off Sam Bankman-Fried’s Trial,NYTimes
2023-11-02 00:00:00.000000,/2023/11/02/business/tiktok-antisemitism-claims-israel-palestinians.html?searchResultPosition=93,TikTok Pushes Back Against Claims It Fuels Antisemitism,NYTimes
2023-11-02 00:00:00.000000,/2023/11/02/world/middleeast/international-law-israel-hamas.html?searchResultPosition=94,The Laws of War Have Limits. What Does That Mean for the Hamas-Israel War?,NYTimes
2023-11-02 00:00:00.000000,/2023/11/02/opinion/columnists/israel-irs-national-security-hostages.html?searchResultPosition=95,"Israel, the I.R.S. and the Big Grift",NYTimes
2023-11-02 00:00:00.000000,/2023/11/02/opinion/sunday/resilience-bad-news-coping.html?searchResultPosition=96,How to Stay Sane in Brutalizing Times,NYTimes
2023-11-02 00:00:00.000000,/2023/11/02/world/middleeast/israel-hamas-gaza-hostages-us.html?searchResultPosition=97,"U.S. Drones Are Flying Over Gaza to Aid in Hostage Recovery, Officials Say",NYTimes
2023-11-02 00:00:00.000000,/live/2023/11/02/world/israel-hamas-war-gaza-news/voices-on-the-horror-of-the-israeli-airstrikes-in-gaza-and-the-crisis-in-the-hospitals?searchResultPosition=98,Voices on the horror of the Israeli airstrikes in Gaza and the crisis in the hospitals.,NYTimes
2023-11-02 00:00:00.000000,/2023/11/02/arts/design/islamic-exhibition-postponed-frick-pittsburgh.html?searchResultPosition=99,Islamic Art Exhibition Postponed in Pittsburgh Amid Israel-Hamas War,NYTimes
2023-11-02 00:00:00.000000,/live/2023/11/02/world/israel-hamas-war-gaza-news/more-americans-make-it-out-of-gaza-in-second-day-of-rafah-border-crossings?searchResultPosition=100,More Americans make it out of Gaza in second day of Rafah border crossings.,NYTimes
2023-11-02 00:00:00.000000,/2023/11/02/podcasts/headlines-europe-antisemitism-israel-hamas.html?searchResultPosition=101,A Surge in Antisemitism in Europe — and What’s Behind It,NYTimes
2023-11-02 00:00:00.000000,/2023/11/02/briefing/us-israel-war-pauses-trump-sons-trial.html?searchResultPosition=102,The U.S. Will Press Israel for Pauses in the War,NYTimes
2023-11-02 00:00:00.000000,/2023/11/02/world/middleeast/voices-airstrikes-jabaliya-hospital.html?searchResultPosition=103,A Doctor in Gaza Describes ‘Horrific Scenes’ After Israeli Airstrikes,NYTimes
2023-11-02 00:00:00.000000,/live/2023/11/02/world/israel-hamas-war-gaza-news/hamas-official-promises-more-attacks-against-israel-similar-to-those-of-oct-7?searchResultPosition=104,A Hamas official vows more attacks against Israel.,NYTimes
2023-11-02 00:00:00.000000,/2023/11/02/world/middleeast/israeli-troops-encircle-gaza-city.html?searchResultPosition=105,Israeli Troops Encircle Gaza City as Global Criticism of Strikes Mounts,NYTimes
2023-11-02 00:00:00.000000,/live/2023/11/02/world/israel-hamas-war-gaza-news/international-leaders-condemn-israels-attacks-on-the-jabaliya-neighborhood?searchResultPosition=106,International leaders condemn Israel’s attacks on the Jabaliya neighborhood.,NYTimes
2023-11-02 00:00:00.000000,/2023/11/02/opinion/columnists/campus-speech-culture-war.html?searchResultPosition=107,The Laws of Campus Culture War,NYTimes
2023-11-02 00:00:00.000000,/2023/11/02/briefing/china-gaza-ukraine.html?searchResultPosition=108,Friday Briefing: China pushes for women to stay home,NYTimes
2023-11-02 00:00:00.000000,/live/2023/11/02/world/israel-hamas-war-gaza-news/israels-invasion-intensifies-the-fears-of-hostages-families?searchResultPosition=109,Israel’s invasion intensifies the fears of hostages’ families.,NYTimes
2023-11-02 00:00:00.000000,/2023/11/02/world/europe/mob-riot-dagestan-airport-telegram.html?searchResultPosition=110,Dagestan Mob Riot Targeting Plane From Israel Was Weeks in the Making,NYTimes
2023-11-02 00:00:00.000000,/2023/11/02/us/politics/house-aid-bill-israel.html?searchResultPosition=111,House Passes Aid Bill for Israel but Not for Ukraine,NYTimes
2023-11-02 00:00:00.000000,/2023/11/02/world/middleeast/hezbollah-hassan-nasrallah-israel-hamas.html?searchResultPosition=112,Hezbollah’s Leader to Speak Publicly for 1st Time Since Hamas Attacked Israel,NYTimes
2023-11-02 00:00:00.000000,/2023/11/02/world/middleeast/cornell-antisemitism-class-canceled.html?searchResultPosition=113,"After Antisemitic Threats, Cornell University Cancels Classes on Friday",NYTimes
2023-11-02 00:00:00.000000,/live/2023/11/02/world/israel-hamas-war-gaza-news/a-family-fled-war-in-sudan-only-to-end-up-in-another-in-gaza?searchResultPosition=114,"A family fled war in Sudan, only to end up in another in Gaza.",NYTimes
2023-11-02 00:00:00.000000,/live/2023/11/02/world/israel-hamas-war-gaza-news/israel-rejects-the-un-human-rights-agencys-concern-that-israeli-strikes-on-jabaliya-may-constitute-war-crimes?searchResultPosition=115,Israel rejects the U.N. human rights agency’s concern that Israeli strikes on Jabaliya may constitute war crimes.,NYTimes
2023-11-02 00:00:00.000000,/2023/11/02/world/middleeast/gaza-israel-hamas-war.html?searchResultPosition=116,"A young woman describes the crisis in Gaza: ‘If the bombs didn’t kill us, our living situation will.’",NYTimes
2023-11-02 00:00:00.000000,/live/2023/11/02/world/israel-hamas-war-gaza-news/rescuers-keep-searching-amid-vast-destruction-of-strikes-in-jabaliya?searchResultPosition=117,Rescuers keep searching amid the vast destruction of the strikes on Jabaliya.,NYTimes
2023-11-02 00:00:00.000000,/video/world/middleeast/100000009160394/gaza-rafah-israel-hamas.html?searchResultPosition=118,Young Woman Describes ‘Miserable’ Living Conditions in Gaza,NYTimes
2023-11-02 00:00:00.000000,/2023/11/02/opinion/letters/david-brooks-human-engagement.html?searchResultPosition=119,Learning to Become Openhearted,NYTimes
2023-11-02 00:00:00.000000,/live/2023/11/02/world/israel-hamas-war-gaza-news/us-will-press-israel-for-pauses-in-the-war-against-hamas?searchResultPosition=120,U.S. will press Israel for ‘pauses’ in the war against Hamas.,NYTimes
2023-11-02 00:00:00.000000,/2023/11/02/world/middleeast/gaza-egypt-rafah-crossing-evacuation.html?searchResultPosition=121,‘In Egypt Now. Free!’: First Evacuees From Gaza Feel Relief and Gratitude,NYTimes
2023-11-02 00:00:00.000000,/2023/11/02/us/politics/biden-israel-gaza-fighting-pause.html?searchResultPosition=122,U.S. to Press Israel for ‘Pauses’ in War With Hamas,NYTimes
2023-11-02 00:00:00.000000,/2023/11/02/business/social-media-israel-hamas-conflict.html?searchResultPosition=123,"On Social Media, People Face Pressure to Speak Out About the War",NYTimes
2023-11-02 00:00:00.000000,/live/2023/11/02/world/israel-hamas-war-gaza-news/satellite-images-show-the-extent-of-the-damage-in-jabaliya?searchResultPosition=124,Satellite images and video show the extent of the damage in Jabaliya from days of strikes.,NYTimes
2023-11-02 00:00:00.000000,/video/world/middleeast/100000009161883/jabaliya-strikes-gaza.html?searchResultPosition=125,Rescuers Search Rubble for Victims in Jabaliya,NYTimes
2023-11-02 00:00:00.000000,/2023/11/02/world/middleeast/gaza-evacuations.html?searchResultPosition=126,Evacuating From Gaza Is Its Own Ordeal,NYTimes
2023-11-02 00:00:00.000000,/live/2023/11/02/world/israel-hamas-war-gaza-news/israel-says-it-is-fighting-face-to-face-battles-with-hamas-as-its-troops-move-deeper-into-gaza?searchResultPosition=127,Israel says its ground forces have encircled Gaza City and are fighting ‘face-to-face battles’ with Hamas.,NYTimes
2023-11-02 00:00:00.000000,/2023/11/02/opinion/israel-free-speech-hamas-palestine.html?searchResultPosition=128,Israel Is Silencing Internal Critics,NYTimes
2023-11-02 00:00:00.000000,/2023/11/02/world/middleeast/the-west-bank-seethes-amid-the-war-in-gaza.html?searchResultPosition=129,The West Bank seethes amid the war in Gaza.,NYTimes
2023-11-02 00:00:00.000000,/2023/11/02/world/middleeast/saudi-arabia-gaza-aid-fundraiser.html?searchResultPosition=130,Saudi Arabia Begins Aid Effort for Gaza and Raises $17 Million in Hours,NYTimes
2023-11-02 00:00:00.000000,/2023/11/02/world/middleeast/west-bank-palestinians-israel-settlers.html?searchResultPosition=131,How a Campaign of Extremist Violence Is Pushing the West Bank to the Brink,NYTimes
2023-11-02 00:00:00.000000,/2023/11/02/business/dealbook/law-firms-schools-antisemitism.html?searchResultPosition=132,Law Firms Warn Universities About Antisemitism on Campus,NYTimes
2023-11-02 00:00:00.000000,/2023/11/02/briefing/abortion-access-ohio-vote.html?searchResultPosition=133,Voting on Abortion,NYTimes
2023-11-02 00:00:00.000000,/live/2023/11/02/world/israel-hamas-war-gaza-news/gazans-say-more-than-1000-are-injured-dead-or-missing-after-jabaliya-strikes?searchResultPosition=134,Criticism of Israel intensifies as the death toll from airstrikes rises.,NYTimes
2023-11-02 00:00:00.000000,/2023/11/02/us/politics/house-progressives.html?searchResultPosition=135,Progressive Freshmen Toil to Find Their Footing in a Hard-Right House,NYTimes
2023-11-02 00:00:00.000000,/2023/11/02/us/politics/rashida-tlaib-israel-ads.html?searchResultPosition=136,Rashida Tlaib Draws Attack Ads From Pro-Israel Democratic Group,NYTimes
2023-11-02 00:00:00.000000,/2023/11/02/nyregion/noa-tishby-israel-antisemitism.html?searchResultPosition=137,An ‘Israel Explainer’ Makes Her Country’s Case in America,NYTimes
2023-11-02 00:00:00.000000,/2023/11/02/briefing/israel-gaza-europe-jews.html?searchResultPosition=138,Thursday Briefing,NYTimes
