datetime,url,title,owner_username,cluster_id,cosine_score
2023-10-26 00:00:00,/live/2023/10/25/world/israel-hamas-war-gaza-news/families-of-hostages-say-they-feel-forgotten?searchResultPosition=651,Families of hostages say they feel forgotten.,NYTimes,news_1,0.4812978345326013
2023-10-26 00:00:00,/2023/10/26/arts/dave-chappelle-israel-hamas.html?searchResultPosition=654,Dave Chappelle Laments ‘Nightmare’ Facing Israelis and Palestinians,NYTimes,news_1,0.597429918652271
2023-10-26 00:00:00,/live/2023/10/26/world/israel-hamas-war-gaza-news/a-relative-of-israeli-hostages-has-a-message-for-the-un?searchResultPosition=666,A relative of Israeli hostages has a message for the U.N.,NYTimes,news_1,0.6863774727659279
2023-10-26 00:00:00,/2023/10/25/world/middleeast/al-jazeera-journalist-gaza-family-killed.html?searchResultPosition=668,Several Family Members of Al Jazeera’s Gaza Bureau Chief Are Killed,NYTimes,news_1,0.6866201429531312
2023-10-24 00:00:00,/2023/10/24/world/israel-hamas-hostages-families-un.html?searchResultPosition=716,Families of Hostages Gather in New York to Pressure the United Nations,NYTimes,news_1,0.5010891449758682
2023-10-24 00:00:00,/2023/10/24/world/middleeast/israel-gaza-hostages.html?searchResultPosition=717,"‘I Went Through Hell,’ Freed Israeli, 85, Says of Subterranean Captivity in Gaza",NYTimes,news_1,0.6740633057834018
2023-10-24 00:00:00,/live/2023/10/25/world/israel-hamas-war-gaza-news/about-20-children-are-hostages-in-gaza-families-are-pleading-for-their-release?searchResultPosition=726,About 20 children are hostages in Gaza. Families are pleading for their release.,NYTimes,news_1,0.7729074743916153
2023-10-24 00:00:00,/2023/10/24/world/middleeast/israeli-hostage-gaza-yocheved-lifshitz.html?searchResultPosition=730,85-Year-Old Held Hostage in Gaza Says She ‘Went Through Hell’,NYTimes,news_1,0.6027335293603471
2023-10-23 00:00:00,/2023/10/23/us/politics/doug-emhoff-antisemitism-israel.html?searchResultPosition=758,‘I Have Your Back’: Doug Emhoff Draws on His Faith After Hamas Attack,NYTimes,news_1,0.6034297479137593
2023-10-23 00:00:00,/2023/10/23/nyregion/jewish-burials-israel-americans.html?searchResultPosition=769,They Wished to Be Buried in Israel. But They Died on the Eve of War.,NYTimes,news_1,0.5599315154232118
2023-10-21 00:00:00,/2023/10/21/world/middleeast/us-hostages-release-israel-hamas-qatar-raanan.html?searchResultPosition=795,How Two American Hostages Were Set Free From Gaza,NYTimes,news_1,0.7391007531002188
2023-10-21 00:00:00,/live/2023/10/21/world/israel-hamas-war-gaza-news/information-gaps-and-a-two-hour-line-for-bread-an-aid-worker-describes-life-in-southern-gaza?searchResultPosition=805,Information gaps and a two-hour line for bread: An aid worker describes life in southern Gaza.,NYTimes,news_1,0.5279986798154158
2023-10-20 00:00:00,/live/2023/10/20/world/israel-hamas-war-gaza-news/in-a-tiny-israeli-village-decimated-in-the-hamas-terrorist-attacks-residents-return-to-mourn?searchResultPosition=834,"In a tiny Israeli village decimated in the Hamas terrorist attacks, residents return to mourn.",NYTimes,news_1,0.6133938038541231
2023-10-20 00:00:00,/live/2023/10/20/world/israel-hamas-war-gaza-news/the-daily-podcast-interviews-the-mother-of-a-hamas-hostage?searchResultPosition=853,‘The Daily’ podcast interviews the mother of a Hamas hostage.,NYTimes,news_1,0.6191588450874399
2023-10-20 00:00:00,/video/world/middleeast/100000009136661/israel-victim-identification.html?searchResultPosition=862,How Israeli Civilians Are Using A.I. to Help Identify Victims,NYTimes,news_1,0.5629299102766007
2023-11-15 20:46:00,/article/idUSKBN3290PR,"Killed by Hamas, Israeli filmmaker was inspired by border horrors",Reuters,news_1,0.7430320140764357
2023-11-15 18:46:00,/article/idUSKBN32A0TY,"Bombarded twice in Gaza, 4-year-old Ahmed loses parents, then legs",Reuters,news_1,0.6452481103240055
2023-11-15 13:58:00,/article/idUSKBN32919I,Israeli hostage families start 5-day march on Netanyahu's home,Reuters,news_1,0.5969508787658985
2023-11-15 09:48:00,/article/idUSKBN32A17V,Israeli teen ran 'operations room' as Hamas came to kill her family,Reuters,news_1,0.6102755242831913
2023-11-15 06:03:00,/article/idUSL1N3CG0XY,"Bombarded twice in Gaza, 4-year-old Ahmed loses parents, then legs",Reuters,news_1,0.6452481103240055
2023-11-14 11:10:00,/article/idUSKBN3291FV,"Displaced as a girl and again in old age, Palestinian grandmother relives the Nakba",Reuters,news_1,0.5323211773996456
2023-11-14 02:11:00,/article/idUSKBN3281I7,'Where are you?' - Israeli hostage families urge women's groups to speak up,Reuters,news_1,0.720447891015381
2023-11-14 02:08:00,/article/idUSL1N3CF0GU,UPDATE 1-'Where are you?' - Israeli hostage families urge women's groups to speak up,Reuters,news_1,0.7151959333867075
2023-11-13 15:54:00,/article/idUSKBN3281L4,"Video purports to show Israeli-Russian academic, kidnapped in Iraq 7 months ago",Reuters,news_1,0.5988934670010625
2023-11-13 14:38:00,/article/idUSL8N3CE60O,'Where are you?' - Israeli hostage families urge women's groups to speak up,Reuters,news_1,0.720447891015381
2023-11-12 13:15:00,/article/idUSKBN327082,Painting that survived kibbutz attack finds home in Israeli museum,Reuters,news_1,0.49357300485031114
2023-11-10 13:55:00,/article/idUSKBN3251FA,"Believed dead, then alive in Gaza - father of child hostage clings to hope",Reuters,news_1,0.6882650570668907
2023-11-10 10:26:00,/article/idUSL1N3CB1J7,Fact Check-Video does not show Israeli soldier saying Netanyahu is ‘deceiving’ people,Reuters,news_1,0.5604142621833275
2023-11-09 13:08:00,/article/idUSKBN3241S9,"Israel calls hostage videos important, holds off discussing any release",Reuters,news_1,0.6659116107847872
2023-11-09 12:39:00,/article/idUSKBN3241KM,Islamic Jihad group in Gaza shows new hostage video,Reuters,news_1,0.5887651834748491
2023-11-08 18:25:00,/article/idUSL1N3C93S0,"Fact Check-Photo shows concentration camp victims in Germany, not Deir Yassin massacre",Reuters,news_1,0.4195565939743692
2023-11-08 09:27:00,/article/idUSL1N3C91JX,Fact Check-Image of injured Lebanon’s Al Mayadeen TV correspondent is from 2015,Reuters,news_1,0.5097625160624628
2023-11-08 09:20:00,/article/idUSKBN3230O9,Israeli archaeologists help find remains of Hamas attack victims,Reuters,news_1,0.6117301155131242
2023-11-07 23:23:00,/article/idUSKBN3221CE,Israeli survivor makes emotional return to scene of Hamas attack,Reuters,news_1,0.7007933193906813
2023-11-07 11:26:00,/article/idUSL8N3C85D4,Israeli survivor makes emotional return to scene of Hamas attack,Reuters,news_1,0.7007933193906813
2023-11-07 11:25:00,/article/idUSL1N3C822J,Fact Check-Image of praying soldiers predates Israel-Hamas war,Reuters,news_1,0.5102004125793712
2023-11-07 03:43:00,/article/idUSKBN3211IC,"A month on, Israeli father agonises over his family's fate in Gaza",Reuters,news_1,0.6900967163574365
2023-11-05 15:03:00,/article/idUSKBN3200AS,Israeli mother of Gaza hostage: 'I try to keep my thoughts on her',Reuters,news_1,0.7018024764791566
2023-11-05 11:27:00,/article/idUSL1N3C60AY,Israeli mother of Gaza hostage: 'I try to keep my thoughts on her',Reuters,news_1,0.7018024764791566
2023-11-02 16:19:00,/article/idUSKBN31X0NY,A PICTURE AND ITS STORY: Grief in Gaza and the loss of a child,Reuters,news_1,0.7312622228067374
2023-11-01 08:38:00,/article/idUSKBN31W2W1,EU's Borrell 'appalled' by number of casualties in refugee camp bombing,Reuters,news_1,0.43707664863821777
2023-10-31 15:52:00,/article/idUSL1N3C135F,"Fact Check-Image shows child in Halloween costume, not crisis actor in Gaza",Reuters,news_1,0.5250206991116094
2023-10-31 15:49:00,/article/idUSL1N3C12SM,"Fact Check-Video of covered bodies is from Egypt 2013, not Israel-Hamas war in 2023",Reuters,news_1,0.6218156655246772
2023-10-31 14:41:00,/article/idUSKBN31V19F,'I was reborn' on Oct. 7 says survivor of Hamas attack on Israeli festival,Reuters,news_1,0.5424245460346139
2023-10-29 08:38:00,/article/idUSKBN31T03Y,Bombarded Gazans look for loved ones as blackout eases,Reuters,news_1,0.555640917659371
2023-10-27 03:22:00,/article/idUSKBN31P1SP,'Please wake up': Families of Israeli victims urge world to stand against Islamist violence,Reuters,news_1,0.6834060165940785
2023-10-26 16:51:00,/article/idUSKBN31Q1XT,Bedouin family hopes four relatives held in Gaza will return 'in peace',Reuters,news_1,0.5553301976934547
2023-10-26 13:48:00,/article/idUSKBN31Q22S,Families of Israeli hostages taken by Hamas tour Europe to keep focus on plight,Reuters,news_1,0.679768095959296
2023-10-26 11:29:00,/article/idUSKBN31P1V1,"Family of Al Jazeera journalist killed in Israeli strike, network says",Reuters,news_1,0.48767093340671164
2023-10-25 15:02:00,/article/idUSL1N3BV2O4,"UPDATE 2-Family of Al Jazeera journalist killed in Israeli strike, network says",Reuters,news_1,0.5482699978184679
2023-10-25 08:55:00,/article/idUSKBN31P1BN,Gaza families wear ID bracelets to avoid burial in mass graves,Reuters,news_1,0.49596871034325407
2023-10-24 18:34:00,/article/idUSKBN31O1SM,Israel's Holocaust survivors struggle with Gaza war as trauma deepens,Reuters,news_1,0.7523216838018677
2023-10-24 12:00:00,/article/idUSL8N3BS0DC,Israel's Holocaust survivors struggle with Gaza war as trauma deepens,Reuters,news_1,0.7523216838018677
2023-10-24 09:29:00,/article/idUSKBN31O0W7,Freed Israeli hostage says 'I've been through hell',Reuters,news_1,0.6196517245365987
2023-10-24 09:20:00,/article/idUSL8N3BU32Z,UPDATE 3-Freed Israeli hostage says 'I've been through hell',Reuters,news_1,0.6866601842050312
2023-10-23 19:12:00,/article/idUSKBN31N1KO,"Freed Israeli grandmother is a peace activist who helped sick Gazans, grandson says",Reuters,news_1,0.5791235137736518
2023-10-23 19:05:00,/article/idUSL1N3BT2Y2,"Freed Israeli grandmother is a peace activist who helped sick Gazans, grandson says",Reuters,news_1,0.5791235137736518
2023-10-23 17:01:00,/article/idUSKBN31N18D,"All three Italians missing after Hamas attack are dead, Rome says",Reuters,news_1,0.33494140087928703
2023-10-23 08:54:00,/article/idUSKBN31N0LQ,"Gaza teenager sees parents, siblings killed after seeking safety in south",Reuters,news_1,0.6066320076060607
2023-10-21 10:03:00,/article/idUSKBN31K1KB,"Released by Hamas, American mother, daughter reunited with family in Israel",Reuters,news_1,0.6733456269794733
2023-10-20 21:25:00,/article/idUSL1N3BQ22P,"UPDATE 6-Released by Hamas, American mother, daughter reunited with family in Israel",Reuters,news_1,0.7116915893837998
2023-10-20 19:42:00,/article/idUSKBN31K02O,Hamas frees U.S. hostages Judith and Natalie Raanan held in Gaza,Reuters,news_1,0.5993345836047987
2023-10-20 15:15:00,/article/idUSL1N3BQ2GL,"Fact Check-Video shows Tajikistan flood survivor, not Gaza child victim",Reuters,news_1,0.6109990569779754
2023-10-20 12:26:00,/article/idUSKBN31K1IB,"Israeli father waiting, terrified, for news of abducted family",Reuters,news_1,0.6272200110986541
2023-10-20 12:19:00,/article/idUSL8N3BQ56N,"Israeli father waiting, terrified, for news of abducted family",Reuters,news_1,0.6272200110986541
2023-10-20 10:48:00,/article/idUSKBN31K1C9,Relatives of Israeli hostages urge Red Cross to aid in their release,Reuters,news_1,0.5971434666041701
2023-10-19 17:10:00,/article/idUSKBN31J1D8,Israelis ink the memory of deadly attacks onto their skin,Reuters,news_1,0.545419693556387
2023-10-19 15:00:00,/article/idUSL1N3BP2OM,"Fact Check-Video captures Gaza building attack in May 2023, not October",Reuters,news_1,0.6042101118439073
2023-10-19 13:33:00,/article/idUSKBN31J1WV,Israel estimates 200 hostages including 30 minors held in Gaza - Israel's public broadcaster,Reuters,news_1,0.6148758564582417
2023-10-18 13:00:00,/article/idUSL1N3BO2CC,Fact Check-Video of boy crying dates to 2014 in Syria,Reuters,news_1,0.45226745766587084
2023-10-18 11:22:00,/article/idUSKBN31G15P,Slain Palestinian boy mourned in Illinois; stabbing suspect appears in court,Reuters,news_1,0.362122576586646
2023-11-15 17:39:00,https://www.wsj.com/articles/all-is-quiet-in-oil-marketsfor-now-e2ee84a3?page=2,Opinion: All Is Quiet in Oil Markets—for Now,WSJ,news_16,0.6169616149515359
2023-11-08 13:33:00,https://www.wsj.com/world/americas/qatar-pursues-oil-deal-after-brokering-end-to-venezuela-sanctions-7932b875?page=5,Qatar Pursues Oil Deal After Brokering End to Venezuela Sanctions,WSJ,news_16,0.5746875464184158
2023-10-15 16:43:00,https://www.wsj.com/articles/echoes-of-the-1973-oil-crisis-gaza-israel-pipeline-fossil-fuel-4c5fd928?page=17,Opinion: Echoes of the 1973 Oil Crisis,WSJ,news_16,0.5052462878136577
2023-10-13 07:35:00,https://www.wsj.com/business/energy-oil/the-oil-price-has-a-safety-valve-gas-doesnt-5a2d4a5e?page=19,The Oil Price Has a Safety Valve. Gas Doesn’t.,WSJ,news_16,0.5209450666188051
2023-10-09 10:18:00,https://www.wsj.com/world/middle-east/oil-prices-dont-need-war-in-the-middle-east-to-keep-rising-37daa3b3?page=22,Oil Prices Don’t Need War in the Middle East to Keep Rising,WSJ,news_16,0.7175000171791375
2023-10-18 00:00:00,/2023/10/18/business/dealbook/israel-gaza-oil-markets.html?searchResultPosition=88,Fresh Turmoil in the Middle East Puts Markets on Edge,NYTimes,news_16,0.541753924200045
2023-10-12 00:00:00,/2023/10/12/business/us-sanctions-russia-oil.html?searchResultPosition=369,U.S. Clamps Down on Russian Oil Sales With New Sanctions,NYTimes,news_16,0.5773997714633252
2023-10-12 00:00:00,/live/2023/10/12/business/cpi-inflation-fed/energy-price-increases-cooled-last-month-but-mideast-turmoil-clouds-the-outlook?searchResultPosition=370,"Energy price increases cooled last month, but Mideast turmoil clouds the outlook.",NYTimes,news_16,0.5159349237570477
2023-10-11 00:00:00,/2023/10/11/business/natural-gas-prices-israel-finland-pipeline-leak.html?searchResultPosition=411,Natural Gas Prices Rise on Israel Concerns and Finland Pipeline Leak,NYTimes,news_16,0.5691141472740621
2023-10-09 00:00:00,/2023/10/09/business/israel-gaza-oil-prices.html?searchResultPosition=520,Oil Prices Were Going Down Again. Then War Started in the Middle East.,NYTimes,news_16,0.6056313358255361
2023-11-09 00:00:00,/2023/11/09/business/energy-environment/oil-price-israel-gaza.html?searchResultPosition=180,Why Are Oil Prices Falling While War Rages in the Middle East?,NYTimes,news_16,0.7209096815885886
2023-10-30 00:00:00,/2023/10/30/business/economy/middle-east-war-oil-prices-world-bank.html?searchResultPosition=532,"Middle East War Could Cause Oil Price Shock, World Bank Warns",NYTimes,news_16,0.7077860935361224
2023-11-14 20:25:00,/article/idUSL1N3CG05D,"Oil gains on Middle East tensions, stock data in focus",Reuters,news_16,0.734418670389211
2023-11-13 04:00:00,/article/idUSKBN3280HO,"Most Gulf markets subdued on falling oil, rising geopolitical tensions",Reuters,news_16,0.6696122323473531
2023-11-09 21:53:00,/article/idUSL1N3CB05D,Oil set for third weekly decline as Middle East conflict concerns ebb,Reuters,news_16,0.6825939043675932
2023-11-08 15:17:00,/article/idUSKBN32302O,"Oil slides over 2% on demand worries, lowest settlement in 3 months",Reuters,news_16,0.579341034978066
2023-11-08 15:17:00,/article/idUSL1N3C905L,"UPDATE 7-Oil slides over 2% on demand worries, lowest settlement in 3 months",Reuters,news_16,0.6197711258116547
2023-11-08 09:15:00,/article/idUSKBN32318Y,Most Gulf markets retreat as spotlight turns to Fed chief,Reuters,news_16,0.5458718557974023
2023-11-07 08:22:00,/article/idUSKBN3220EQ,Gulf markets end mixed; Qatar snaps 7-day winning streak,Reuters,news_16,0.4148706610775068
2023-11-07 08:00:00,/article/idUSL1N3C80DW,RPT-COLUMN-Saudi steady decisions show rising crude oil demand worries: Russell,Reuters,news_16,0.6313220073046801
2023-11-07 07:59:00,/article/idUSKBN32207X,Saudi steady decisions show rising crude oil demand worries: Russell,Reuters,news_16,0.6311389240238416
2023-11-06 23:26:00,/article/idUSL1N3C80DC,COLUMN-Saudi steady decisions show rising crude oil demand worries: Russell,Reuters,news_16,0.6388064118731698
2023-11-06 21:47:00,/article/idUSL1N3C804A,CORRECTED-Oil prices ease as market awaits China data to gauge demand,Reuters,news_16,0.5720732177757537
2023-11-06 20:48:00,/article/idUSKBN321010,Oil rises as Saudi Arabia and Russia stick to supply cuts,Reuters,news_16,0.6946841325056476
2023-11-06 15:14:00,/article/idUSL1N3C704F,UPDATE 9-Oil rises as Saudi Arabia and Russia stick to supply cuts,Reuters,news_16,0.6955524040933734
2023-11-02 20:22:00,/article/idUSL4N3C4011,"Oil prices steady, on track for second straight week of losses",Reuters,news_16,0.5214274153994338
2023-11-02 15:25:00,/article/idUSKBN31X00W,"Oil rises nearly 3% after Fed, BoE keep rates unchanged",Reuters,news_16,0.5386251816593695
2023-11-02 15:21:00,/article/idUSL1N3C3045,"UPDATE 7-Oil rises nearly 3% after Fed, BoE keep rates unchanged",Reuters,news_16,0.5725098407214669
2023-11-02 06:32:00,/article/idUSKBN31X0QC,Oil traders pay premiums to secure 2024 Mideast crude supplies,Reuters,news_16,0.5890325799733991
2023-11-02 06:25:00,/article/idUSL4N3C329V,Oil traders pay premiums to secure 2024 Mideast crude supplies,Reuters,news_16,0.5890325799733991
2023-11-01 20:15:00,/article/idUSL1N3C300H,Oil prices edge higher Middle East conflict stokes supply concerns,Reuters,news_16,0.7402623818788505
2023-11-01 15:25:00,/article/idUSKBN31W202,Oil falls to settle at 3-week low as Fed policy stance lifts dollar,Reuters,news_16,0.5294141594479271
2023-11-01 15:22:00,/article/idUSL1N3C207J,UPDATE 8-Oil falls to settle at 3-week low as Fed policy stance lifts dollar,Reuters,news_16,0.5256177075186594
2023-10-31 20:42:00,/article/idUSL1N3C200Q,Oil gains ahead of Fed meeting as Middle East conflict persists,Reuters,news_16,0.6012314299989566
2023-10-31 10:00:00,/article/idUSL1N3C102F,"CORRECTED-UPDATE 5-Oil steady as OPEC supply, weak China data cap prices",Reuters,news_16,0.5547610972685321
2023-10-31 04:57:00,/article/idUSKBN31V0IX,Most major Gulf markets gain ahead of US Fed rate meeting,Reuters,news_16,0.5319701491784539
2023-10-30 20:26:00,/article/idUSL1N3C100H,Oil rises ahead of key central bank meetings amid heightened Mideast tensions,Reuters,news_16,0.612556440210546
2023-10-30 14:47:00,/article/idUSKBN31U016,Oil falls more than 3% as concerns about Mideast supply ease,Reuters,news_16,0.702740904845428
2023-10-30 14:47:00,/article/idUSL1N3C007N,UPDATE 9-Oil falls more than 3% as concerns about Mideast supply ease,Reuters,news_16,0.6594063755104008
2023-10-30 10:08:00,/article/idUSKBN31U0FM,Most Gulf markets end higher ahead of US Fed rate meeting,Reuters,news_16,0.5507068587145735
2023-10-30 08:18:00,/article/idUSL1N3C00WE,"GLOBAL MARKETS-Stocks gain, oil falls, traders focus on rates outlook",Reuters,news_16,0.6346838990183646
2023-10-29 20:32:00,/article/idUSL1N3C0009,Oil dips as caution about data-heavy week offsets Mid-East war boost,Reuters,news_16,0.6376580600648951
2023-10-29 09:53:00,/article/idUSKBN31T08L,"Saudi, Qatar markets rise on upbeat corporate earnings; Egypt falls",Reuters,news_16,0.46836050862215384
2023-10-27 15:23:00,/article/idUSKBN31R021,Oil prices up 3% on worries about Middle East supplies,Reuters,news_16,0.6998583976682982
2023-10-27 15:23:00,/article/idUSL1N3BX06R,UPDATE 7-Oil prices up 3% on worries about Middle East supplies,Reuters,news_16,0.7006292428704575
2023-10-27 10:50:00,/article/idUSKBN31R1EJ,Emergency EU oil meeting focused on securing diesel supply -EU official,Reuters,news_16,0.44705292426861704
2023-10-27 10:43:00,/article/idUSL8N3BX5NC,Emergency EU oil meeting focused on securing diesel supply -EU official,Reuters,news_16,0.44705292426861704
2023-10-26 20:38:00,/article/idUSL1N3BX016,Oil set for first weekly drop in three as Mideast situation holds,Reuters,news_16,0.6612657975592089
2023-10-26 15:12:00,/article/idUSKBN31Q03K,Oil falls more than $2 on easing Middle East fears,Reuters,news_16,0.6460377652382878
2023-10-26 15:12:00,/article/idUSL1N3BW0B8,UPDATE 7-Oil falls more than $2 on easing Middle East fears,Reuters,news_16,0.6530038739750057
2023-10-26 09:29:00,/article/idUSKBN31Q0TN,"Most Gulf markets retreat on Mideast woes, interest rate fears",Reuters,news_16,0.5690592178502338
2023-10-25 21:35:00,/article/idUSL4N3BW09D,"Oil steady as market eyes Middle East tensions, higher US crude stockpiles",Reuters,news_16,0.7078122657258474
2023-10-25 15:31:00,/article/idUSKBN31P00W,Oil prices settle up about 2% on worries about Middle East,Reuters,news_16,0.6560161015654078
2023-10-25 15:31:00,/article/idUSL1N3BV046,UPDATE 7-Oil prices settle up about 2% on worries about Middle East,Reuters,news_16,0.6778535222175799
2023-10-25 12:50:00,/article/idUSKBN31P1TW,Physical oil market flashes first signs of weakness after rally,Reuters,news_16,0.509300661967044
2023-10-25 09:47:00,/article/idUSKBN31P0TO,Most Gulf markets gain amid easing Mideast woes,Reuters,news_16,0.5677983279670331
2023-10-24 20:36:00,/article/idUSL1N3BV00A,Oil nearly flat as macroeconomic concerns contend with tighter US supply,Reuters,news_16,0.6289377915747884
2023-10-24 16:56:00,/article/idUSKBN31O01W,Oil drops for third straight session on weak European economic data,Reuters,news_16,0.5540816776187896
2023-10-24 16:56:00,/article/idUSL1N3BU074,UPDATE 9-Oil drops for third straight session on weak European economic data,Reuters,news_16,0.580699924456255
2023-10-24 09:44:00,/article/idUSKBN31O0TG,Gulf bourses mixed ahead of US economic data amid Mideast woes,Reuters,news_16,0.5289820577226939
2023-10-23 20:50:00,/article/idUSL4N3BT4DT,Oil prices rebound on Israel-Hamas war uncertainty,Reuters,news_16,0.5549813486988432
2023-10-23 15:17:00,/article/idUSKBN31N01M,Oil drops over 2% as diplomatic moves in Gaza war ease supply concerns,Reuters,news_16,0.6233575932554344
2023-10-23 15:17:00,/article/idUSL1N3BT02R,UPDATE 8-Oil drops over 2% as diplomatic moves in Gaza war ease supply concerns,Reuters,news_16,0.6493505632645805
2023-10-23 09:26:00,/article/idUSKBN31N0FO,Most Gulf markets retreat on Middle East woes,Reuters,news_16,0.5998511787354567
2023-10-22 20:41:00,/article/idUSL8N3BS0YC,Oil prices ease as aid convoys arrive in embattled Gaza Strip,Reuters,news_16,0.5748303048392969
2023-10-22 09:12:00,/article/idUSKBN31M07Z,"Gulf bourses drop amid hawkish Fed tone, Mideast conflict",Reuters,news_16,0.5371208102677195
2023-10-20 11:49:00,/article/idUSKBN31K0XZ,SLB tops Q3 earnings estimates on strong global oil drilling activity,Reuters,news_16,0.44524326617078436
2023-10-20 11:49:00,/article/idUSL4N3BQ2IS,UPDATE 3-SLB tops Q3 earnings estimates on strong global oil drilling activity,Reuters,news_16,0.5181439292465178
2023-10-19 21:23:00,/article/idUSL1N3BQ030,Oil climbs on Mideast contagion fears from Israel-Gaza conflict,Reuters,news_16,0.6044338852464272
2023-10-19 16:55:00,/article/idUSKBN31J24F,US seeks to buy 6 million barrels for oil reserve by January,Reuters,news_16,0.44709897499550955
2023-10-19 16:55:00,/article/idUSL1N3BP3D5,UPDATE 1-US seeks to buy 6 million barrels for oil reserve by January,Reuters,news_16,0.567495699617861
2023-10-19 16:00:00,/article/idUSL8N3BP78D,US seeks to buy 6 million barrels for oil reserve by January,Reuters,news_16,0.44709897499550955
2023-10-19 15:13:00,/article/idUSKBN31J01K,Oil settles up 1% on nagging worries about Middle East,Reuters,news_16,0.6220644509800258
2023-10-19 15:13:00,/article/idUSL1N3BP077,UPDATE 6-Oil settles up 1% on nagging worries about Middle East,Reuters,news_16,0.6412189035954978
2023-10-19 09:42:00,/article/idUSKBN31J0PC,Most Gulf markets tumble on fears of wider conflict in the region,Reuters,news_16,0.6226836059695743
2023-10-19 02:00:00,/article/idUSKBN31J0D1,"Japan calls on Saudi Arabia, others to boost oil output to stabilise prices",Reuters,news_16,0.4922947621557374
2023-10-19 01:56:00,/article/idUSL8N3BP0QA,"Japan calls on Saudi Arabia, others to boost oil output to stabilise prices",Reuters,news_16,0.4922947621557374
2023-10-18 20:54:00,/article/idUSL8N3BO836,"Oil falls as Israel embargo concerns fade, Venezuela sanctions to ease",Reuters,news_16,0.5499825455156682
2023-10-18 15:15:00,/article/idUSKBN31I01X,"Oil up about 2% on big US crude storage draw, Middle East tension",Reuters,news_16,0.7117866699620261
2023-10-18 15:15:00,/article/idUSL1N3BO037,"UPDATE 10-Oil up about 2% on big US crude storage draw, Middle East tension",Reuters,news_16,0.7107373407231702
2023-10-18 07:37:00,/article/idUSL1N3BO116,"GLOBAL MARKETS-Shares fall, Middle East strife boosts oil and gold",Reuters,news_16,0.6114752761905129
2023-10-18 04:28:00,/article/idUSL4N3BM2IS,GRAPHIC-Uneasy calm in markets as Middle East tension rises,Reuters,news_16,0.5766092231689124
2023-10-17 20:51:00,/article/idUSL4N3BO01C,Oil prices jump 2% on supply worries after large U.S. stock drawdown,Reuters,news_16,0.6161498238811124
2023-11-15 15:58:00,https://www.wsj.com/world/middle-east/iran-maintains-steady-expansion-of-nuclear-program-46df894a?page=2,Iran Maintains Steady Expansion of Nuclear Program,WSJ,news_8,0.47756833781418734
2023-11-14 17:35:00,https://www.wsj.com/articles/america-needs-to-be-ready-for-war-taiwan-ukraine-gaza-b57f6a84?page=2,Opinion: U.S. Needs to Be Ready for War,WSJ,news_8,0.527403959578961
2023-11-12 16:29:00,https://www.wsj.com/articles/placating-xi-wont-change-chinas-behavior-meeting-san-francisco-dc833264?page=3,Opinion: Placating Xi Won’t Change China’s Behavior,WSJ,news_8,0.44195677395599337
2023-11-12 08:00:00,https://www.wsj.com/world/middle-east/chinas-middle-east-clout-has-limits-af5cc396?page=3,China’s Middle East Clout Has Limits,WSJ,news_8,0.5744689430439127
2023-11-10 17:29:00,https://www.wsj.com/world/china-u-s-confirm-biden-and-xi-jinping-will-meet-in-san-francisco-f537e734?page=4,"China, U.S. Confirm Biden and Xi Will Meet in San Francisco Area",WSJ,news_8,0.47312796916842964
2023-11-09 15:09:00,https://www.wsj.com/world/china/u-s-and-china-to-meet-as-shifting-economic-fortunes-alter-relationship-74edff18?page=4,"U.S., China to Meet as Shifting Economic Fortunes Alter Relationship",WSJ,news_8,0.5506102346473212
2023-11-09 03:43:00,https://www.wsj.com/world/asia/hamas-attack-gives-south-korea-wake-up-call-on-border-security-f5a80397?page=5,Hamas Attack Gives South Korea ‘Wake-Up Call’ on Border Security,WSJ,news_8,0.48284206823404097
2023-11-06 17:51:00,https://www.wsj.com/articles/only-america-can-restore-world-order-ukraine-israel-taiwan-4bd37b92?page=6,Opinion: Only the U.S. Can Restore World Order,WSJ,news_8,0.5084888642740931
2023-11-03 14:08:00,https://www.wsj.com/articles/america-cant-afford-to-alienate-its-undemocratic-allies-egypt-diplomacy-middle-east-saudi-arabia-b8b3f73b?page=7,Opinion: America Can’t Afford to Alienate Its Undemocratic Allies,WSJ,news_8,0.43955639000994995
2023-11-01 12:37:00,https://www.wsj.com/articles/un-israel-unrwa-gaza-hamas-palestinian-548463d6?page=8,Opinion: What the U.N. Secretary-General Left Out,WSJ,news_8,0.48364935952488003
2023-11-01 12:32:00,https://www.wsj.com/articles/three-foreign-policy-illusions-russia-ukraine-israel-iran-china-taiwan-911f5dd0?page=8,Opinion: Three Foreign-Policy Illusions,WSJ,news_8,0.5397354967517124
2023-10-31 18:13:00,https://www.wsj.com/articles/mideast-war-becomes-a-european-crisis-israel-islamist-migrant-8981f885?page=8,Opinion: Middle East War Becomes a European Crisis,WSJ,news_8,0.5998030513466889
2023-10-30 15:28:00,https://www.wsj.com/articles/prepare-for-an-iranian-escalation-gaza-israel-23cdc9af?page=9,Opinion: Prepare for an Iranian Escalation,WSJ,news_8,0.618890107063014
2023-10-25 16:57:00,https://www.wsj.com/articles/how-the-saudis-can-help-with-gaza-war-dc9805a4?page=11,Opinion: How the Saudis Can Help,WSJ,news_8,0.5443429061591667
